implementation,payload_bytes,capacity_items,items_per_second_median,benchmark_name,source_file
SPSCBufferCachedCursors,64,16384,8719401,BM_SPSCBufferCachedCursors<bench::data::BenchPayload<64>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferCachedCursors,64,32768,8781546,BM_SPSCBufferCachedCursors<bench::data::BenchPayload<64>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferCachedCursors,256,1,3041848,BM_SPSCBufferCachedCursors<bench::data::BenchPayload<256>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferCachedCursors,256,4,7352212,BM_SPSCBufferCachedCursors<bench::data::BenchPayload<256>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferCachedCursors,256,64,9009082,BM_SPSCBufferCachedCursors<bench::data::BenchPayload<256>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferCachedCursors,256,256,8945451,BM_SPSCBufferCachedCursors<bench::data::BenchPayload<256>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferCachedCursors,256,1024,8127759,BM_SPSCBufferCachedCursors<bench::data::BenchPayload<256>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferCachedCursors,256,4096,8378515,BM_SPSCBufferCachedCursors<bench::data::BenchPayload<256>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferCachedCursors,256,16384,9856596,BM_SPSCBufferCachedCursors<bench::data::BenchPayload<256>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferCachedCursors,256,32768,8836406,BM_SPSCBufferCachedCursors<bench::data::BenchPayload<256>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,1,1,4281956,BM_SPSCBufferMemOrder<bench::data::BenchPayload<1>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,1,4,19129860,BM_SPSCBufferMemOrder<bench::data::BenchPayload<1>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,1,64,52233104,BM_SPSCBufferMemOrder<bench::data::BenchPayload<1>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,1,256,52433979,BM_SPSCBufferMemOrder<bench::data::BenchPayload<1>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,1,1024,53202013,BM_SPSCBufferMemOrder<bench::data::BenchPayload<1>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,1,4096,53249630,BM_SPSCBufferMemOrder<bench::data::BenchPayload<1>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,1,16384,53311211,BM_SPSCBufferMemOrder<bench::data::BenchPayload<1>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,1,32768,53198098,BM_SPSCBufferMemOrder<bench::data::BenchPayload<1>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,2,1,4250833,BM_SPSCBufferMemOrder<bench::data::BenchPayload<2>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,2,4,18334698,BM_SPSCBufferMemOrder<bench::data::BenchPayload<2>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,2,64,52828097,BM_SPSCBufferMemOrder<bench::data::BenchPayload<2>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,2,256,52949672,BM_SPSCBufferMemOrder<bench::data::BenchPayload<2>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,2,1024,53183729,BM_SPSCBufferMemOrder<bench::data::BenchPayload<2>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,2,4096,53280181,BM_SPSCBufferMemOrder<bench::data::BenchPayload<2>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,2,16384,53269134,BM_SPSCBufferMemOrder<bench::data::BenchPayload<2>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,2,32768,53213605,BM_SPSCBufferMemOrder<bench::data::BenchPayload<2>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,4,1,4029822,BM_SPSCBufferMemOrder<bench::data::BenchPayload<4>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,4,4,18197720,BM_SPSCBufferMemOrder<bench::data::BenchPayload<4>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,4,64,52702105,BM_SPSCBufferMemOrder<bench::data::BenchPayload<4>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,4,256,52964947,BM_SPSCBufferMemOrder<bench::data::BenchPayload<4>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,4,1024,53247933,BM_SPSCBufferMemOrder<bench::data::BenchPayload<4>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,4,4096,53412646,BM_SPSCBufferMemOrder<bench::data::BenchPayload<4>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,4,16384,53227190,BM_SPSCBufferMemOrder<bench::data::BenchPayload<4>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,4,32768,53335086,BM_SPSCBufferMemOrder<bench::data::BenchPayload<4>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,8,1,4218482,BM_SPSCBufferMemOrder<bench::data::BenchPayload<8>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,8,4,18200767,BM_SPSCBufferMemOrder<bench::data::BenchPayload<8>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,8,64,52693455,BM_SPSCBufferMemOrder<bench::data::BenchPayload<8>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,8,256,52854660,BM_SPSCBufferMemOrder<bench::data::BenchPayload<8>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,8,1024,53009424,BM_SPSCBufferMemOrder<bench::data::BenchPayload<8>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,8,4096,53148490,BM_SPSCBufferMemOrder<bench::data::BenchPayload<8>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,8,16384,53105752,BM_SPSCBufferMemOrder<bench::data::BenchPayload<8>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,8,32768,53092009,BM_SPSCBufferMemOrder<bench::data::BenchPayload<8>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,16,1,4196990,BM_SPSCBufferMemOrder<bench::data::BenchPayload<16>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,16,4,18209442,BM_SPSCBufferMemOrder<bench::data::BenchPayload<16>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,16,64,50079946,BM_SPSCBufferMemOrder<bench::data::BenchPayload<16>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,16,256,50418542,BM_SPSCBufferMemOrder<bench::data::BenchPayload<16>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,16,1024,51457323,BM_SPSCBufferMemOrder<bench::data::BenchPayload<16>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,16,4096,51611558,BM_SPSCBufferMemOrder<bench::data::BenchPayload<16>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,16,16384,51553789,BM_SPSCBufferMemOrder<bench::data::BenchPayload<16>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,16,32768,51484683,BM_SPSCBufferMemOrder<bench::data::BenchPayload<16>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,64,1,4207799,BM_SPSCBufferMemOrder<bench::data::BenchPayload<64>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,64,4,15954317,BM_SPSCBufferMemOrder<bench::data::BenchPayload<64>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,64,64,49685942,BM_SPSCBufferMemOrder<bench::data::BenchPayload<64>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,64,256,50005122,BM_SPSCBufferMemOrder<bench::data::BenchPayload<64>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,64,1024,46792402,BM_SPSCBufferMemOrder<bench::data::BenchPayload<64>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,64,4096,47863251,BM_SPSCBufferMemOrder<bench::data::BenchPayload<64>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,64,16384,47538939,BM_SPSCBufferMemOrder<bench::data::BenchPayload<64>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,64,32768,47494261,BM_SPSCBufferMemOrder<bench::data::BenchPayload<64>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,256,1,4271329,BM_SPSCBufferMemOrder<bench::data::BenchPayload<256>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,256,4,16282184,BM_SPSCBufferMemOrder<bench::data::BenchPayload<256>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,256,64,40665537,BM_SPSCBufferMemOrder<bench::data::BenchPayload<256>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,256,256,40031310,BM_SPSCBufferMemOrder<bench::data::BenchPayload<256>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,256,1024,41126183,BM_SPSCBufferMemOrder<bench::data::BenchPayload<256>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,256,4096,41702905,BM_SPSCBufferMemOrder<bench::data::BenchPayload<256>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,256,16384,39593122,BM_SPSCBufferMemOrder<bench::data::BenchPayload<256>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMemOrder,256,32768,40587535,BM_SPSCBufferMemOrder<bench::data::BenchPayload<256>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,1,1,4070735,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<1>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,1,4,12208383,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<1>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,1,64,13918298,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<1>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,1,256,14003259,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<1>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,1,1024,13669579,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<1>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,1,4096,14039163,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<1>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,1,16384,14030670,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<1>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,1,32768,14056748,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<1>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,2,1,4118255,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<2>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,2,4,12143062,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<2>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,2,64,14195944,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<2>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,2,256,13906009,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<2>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,2,1024,13501657,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<2>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,2,4096,13905844,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<2>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,2,16384,13870733,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<2>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,2,32768,13886270,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<2>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,4,1,4091805,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<4>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,4,4,12157778,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<4>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,4,64,13830933,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<4>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,4,256,13991891,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<4>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,4,1024,13520911,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<4>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,4,4096,13534423,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<4>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,4,16384,13992604,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<4>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,4,32768,13964390,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<4>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,8,1,4123617,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<8>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,8,4,12135130,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<8>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,8,64,14259874,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<8>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,8,256,13866126,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<8>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,8,1024,13485260,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<8>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,8,4096,13480973,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<8>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,8,16384,13861420,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<8>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,8,32768,13829742,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<8>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,16,1,4117435,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<16>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,16,4,12072852,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<16>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,16,64,14099337,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<16>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,16,256,13683961,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<16>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,16,1024,13755555,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<16>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,16,4096,14173153,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<16>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,16,16384,13966001,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<16>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,16,32768,14228240,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<16>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,64,1,3651563,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<64>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferMonoBitmask,64,4,10477918,BM_SPSCBufferMonoBitmask<bench::data::BenchPayload<64>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
